DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
2019-04-16_15:29:00 - Epoch: 16, val_loss: 0.000208, loss: 0.000206
2019-04-16_16:49:03 - Epoch: 17, val_loss: 0.000205, loss: 0.000206
2019-04-16_18:09:21 - Epoch: 18, val_loss: 0.000207, loss: 0.000205
2019-04-16_19:29:51 - Epoch: 19, val_loss: 0.000204, loss: 0.000205
2019-04-16_20:49:20 - Epoch: 20, val_loss: 0.000208, loss: 0.000205
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_regfrac1_reshfl_SNR20to100
2019-04-18_15:19:03 - Epoch: 1, val_loss: 0.000252, loss: 0.000830
2019-04-18_16:40:08 - Epoch: 2, val_loss: 0.000242, loss: 0.000242
2019-04-18_17:57:11 - Epoch: 3, val_loss: 0.000221, loss: 0.000222
2019-04-18_19:15:10 - Epoch: 4, val_loss: 0.000225, loss: 0.000216
2019-04-18_20:34:05 - Epoch: 5, val_loss: 0.000212, loss: 0.000213
2019-04-18_21:53:01 - Epoch: 6, val_loss: 0.000214, loss: 0.000212
2019-04-18_23:10:48 - Epoch: 7, val_loss: 0.000208, loss: 0.000210
2019-04-19_00:28:35 - Epoch: 8, val_loss: 0.000226, loss: 0.000209
2019-04-19_01:49:02 - Epoch: 9, val_loss: 0.000212, loss: 0.000208
2019-04-19_03:08:36 - Epoch: 10, val_loss: 0.000225, loss: 0.000208
